Replicon;gene;type;start;end;orientation;color;from;to;subcolor;label_type;lane
chromosome;alr1159;gene;1364601;1365608;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1160;gene;1365706;1366008;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1161;gene;1366098;1366925;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1162;gene;1367208;1367618;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1163;gene;1367696;1368160;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1164;gene;1368248;1368628;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ffs;gene;1368658;1368751;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1165;gene;1368788;1369054;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1166;gene;1369218;1369757;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1167;gene;1369858;1370586;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1168;gene;1370622;1371971;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1169;gene;1371971;1373068;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1170;gene;1373561;1374265;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1171;gene;1374252;1375598;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1172;gene;1375841;1376557;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1173;gene;1376790;1377356;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1174;gene;1377768;1378481;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1175;gene;1378591;1381233;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1176;gene;1381851;1384457;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1177;gene;1384526;1385848;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1178;gene;1385845;1388613;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1179;gene;1388745;1389464;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1180;gene;1390042;1391310;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1181;gene;1391421;1391576;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1182;gene;1391605;1391808;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1183;gene;1392022;1393587;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1184;gene;1393790;1396342;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1185;gene;1396326;1396484;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1186;gene;1396560;1398017;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1187;gene;1398147;1398347;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1188;gene;1398586;1399656;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1189;gene;1399746;1400801;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1190;gene;1401054;1401413;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1191;gene;1401547;1402854;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1192;gene;1403811;1405229;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1193;gene;1405529;1406032;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1194;gene;1406796;1407482;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1195;gene;1407674;1407946;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1196;gene;1408147;1409220;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1197;gene;1409379;1410155;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1198;gene;1410152;1410964;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1199;gene;1411069;1411821;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1200;gene;1413295;1415427;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1201;gene;1415571;1417739;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1202;gene;1418141;1418329;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1203;gene;1418674;1418961;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1204;gene;1419485;1419691;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1205;gene;1419980;1420906;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1206;gene;1421668;1422222;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1207;gene;1422293;1423021;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1208;gene;1423008;1423556;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1209;gene;1423662;1424783;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1210;gene;1424978;1427698;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1211;gene;1427790;1429130;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1212;gene;1429475;1430437;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1213;gene;1430579;1430812;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1214;gene;1430869;1431831;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1215;gene;1432343;1432981;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psbU;gene;1433292;1433741;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1217;gene;1433852;1435588;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1218;gene;1435951;1436187;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1219;gene;1436855;1439068;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1220;gene;1439626;1440609;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;btpA;gene;1440687;1441535;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1222;gene;1442268;1443590;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1223;gene;1443660;1445201;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1224;gene;1445295;1445873;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1225;gene;1445996;1446943;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1226;gene;1447015;1448109;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1227;gene;1448230;1449282;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1228;gene;1449318;1450214;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1229;gene;1450962;1456211;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1230;gene;1456204;1457415;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1231;gene;1457572;1458735;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1232;gene;1459523;1461928;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1233;gene;1462095;1462925;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1234;gene;1463564;1463860;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1235;gene;1464014;1465417;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1236;gene;1465738;1467252;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1237;gene;1467391;1469448;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;clpP;gene;1470240;1470854;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1239;gene;1471215;1472048;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;zam;gene;1473004;1475355;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1241;gene;1475373;1476002;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1242;gene;1476319;1476984;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1243;gene;1477101;1477319;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1244;gene;1478704;1479249;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;argB;gene;1479485;1480378;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1246;gene;1480481;1481002;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1247;gene;1481103;1481963;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1248;gene;1482030;1482674;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1249;gene;1482966;1483127;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1250;gene;1483130;1484218;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1251;gene;1484232;1484876;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1252;gene;1485295;1485810;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1253;gene;1485930;1486646;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1254;gene;1487122;1490055;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1255;gene;1490270;1491241;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1256;gene;1491370;1492872;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1257;gene;1492992;1493165;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psbZ;gene;1493178;1493579;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1259;gene;1493867;1494652;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1260;gene;1494747;1495538;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ftsH;gene;1495626;1497467;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1262;gene;1497578;1497796;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1263;gene;1498346;1499314;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;dnaK;gene;1499374;1500972;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1265;gene;1501101;1501502;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1266;gene;1501754;1503553;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1267;gene;1503599;1506229;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1268;gene;1506485;1506880;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;trpS;gene;1507526;1508533;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1270;gene;1508709;1509659;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1271;gene;1509754;1510494;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1272;gene;1510514;1513078;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1273;gene;1513354;1513677;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1274;gene;1513668;1513847;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1275;gene;1515178;1515342;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1276;gene;1515314;1516141;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psbI;gene;1516479;1516595;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1278;gene;1516774;1519371;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1279;gene;1519410;1520906;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1280;gene;1520928;1523753;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1281;gene;1524410;1525051;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1282;gene;1525389;1526291;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psaX;gene;1526610;1526744;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1284;gene;1526847;1527713;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1285;gene;1527904;1529715;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1286;gene;1529883;1530710;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1287;gene;1530721;1531083;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1288;gene;1531124;1532275;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1289;gene;1532669;1532881;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1290;gene;1533026;1533628;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cynS;gene;1533964;1534404;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1292;gene;1534576;1535004;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1293;gene;1535015;1535164;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1294;gene;1535302;1535634;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1295;gene;1535955;1536767;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1296;gene;1536816;1537232;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1297;gene;1537345;1539285;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1298;gene;1539534;1540037;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1299;gene;1540090;1541265;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1300;gene;1541400;1541852;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1301;gene;1541868;1542527;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1302;gene;1542715;1543293;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1303;gene;1543341;1544753;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1304;gene;1544865;1546586;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1305;gene;1547441;1547713;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1306;gene;1547962;1548774;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1307;gene;1549457;1549693;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1308;gene;1549876;1551633;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1309;gene;1551989;1552219;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1310;gene;1552356;1554590;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1311;gene;1554785;1555909;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1312;gene;1556074;1557438;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;leuB;gene;1557607;1558695;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1314;gene;1558784;1559050;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1315;gene;1559149;1559958;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1316;gene;1560022;1561593;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1317;gene;1562084;1562527;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;valS;gene;1562679;1565723;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1319;gene;1565798;1566757;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1320;gene;1566918;1567319;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1321;gene;1567354;1567875;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1322;gene;1568269;1570443;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1323;gene;1570729;1572651;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1324;gene;1572818;1574170;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1325;gene;1574203;1575321;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1326;gene;1575556;1576212;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1327;gene;1576277;1577077;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1328;gene;1577189;1577344;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1329;gene;1577559;1578971;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1330;gene;1579251;1579706;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1331;gene;1579924;1582785;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1332;gene;1583116;1583766;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1333;gene;1583948;1584160;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1334;gene;1584750;1585301;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1335;gene;1585377;1585544;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1336;gene;1585689;1587539;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1337;gene;1587686;1588627;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1338;gene;1588788;1590059;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1339;gene;1590078;1590935;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1340;gene;1591126;1591785;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1341;gene;1592413;1592952;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1342;gene;1593027;1594892;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1343;gene;1595159;1596298;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1344;gene;1596398;1596610;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1345;gene;1596626;1597858;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1346;gene;1598974;1599957;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1347;gene;1600591;1601127;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;sir;gene;1601399;1603351;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1349;gene;1603423;1604130;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1350;gene;1604245;1605324;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1351;gene;1605321;1605770;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1352;gene;1606165;1606800;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1353;gene;1606829;1607677;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1354;gene;1607752;1608834;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1355;gene;1608962;1609465;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1356;gene;1609798;1610226;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1357;gene;1610700;1611743;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1358;gene;1611998;1613053;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1359;gene;1613173;1614231;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1360;gene;1614681;1615430;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1361;gene;1615917;1617470;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1362;gene;1617725;1618582;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1363;gene;1618607;1619335;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1364;gene;1619595;1620659;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cytM;gene;1620751;1621125;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;petG;gene;1621334;1621447;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1367;gene;1621612;1622166;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1368;gene;1622251;1622886;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1369;gene;1622945;1623457;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1370;gene;1623581;1624945;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1371;gene;1625095;1625814;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1372;gene;1626026;1626862;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1373;gene;1627013;1627177;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1374;gene;1627229;1628017;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1375;gene;1628205;1628708;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1376;gene;1629070;1630275;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1377;gene;1630281;1631411;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1378;gene;1631448;1633787;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1379;gene;1633861;1634631;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1380;gene;1635098;1635676;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;prcA;gene;1636028;1638016;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1382;gene;1638286;1639296;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1383;gene;1639323;1640957;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1384;gene;1641228;1642313;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1385;gene;1642433;1643173;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1386;gene;1643304;1646309;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1387;gene;1646503;1647027;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1388;gene;1647424;1648719;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1389;gene;1648716;1651151;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1390;gene;1651529;1654321;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1391;gene;1654469;1654903;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1392;gene;1654951;1655823;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1393;gene;1655868;1656032;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1394;gene;1656309;1656584;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1395;gene;1656941;1657363;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1396;gene;1657681;1659156;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1397;gene;1659409;1663251;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1398;gene;1663359;1665893;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1399;gene;1666289;1666531;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1400;gene;1666656;1666898;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1401;gene;1666999;1667580;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1402;gene;1667746;1667913;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1403;gene;1667912;1669582;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1404;gene;1670068;1670820;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1405;gene;1670823;1671062;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1406;gene;1671259;1671462;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifV1;gene;1671878;1673011;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifZ;gene;1672998;1673285;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifT;gene;1673260;1673463;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1410;gene;1673573;1674139;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1411;gene;1674171;1674542;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1412;gene;1674624;1674899;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1413;gene;1675011;1676621;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1414;gene;1677022;1678299;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1415;gene;1678653;1679384;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;leuD;gene;1679612;1680220;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;leuC;gene;1680557;1681960;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1418;gene;1682269;1683102;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1419;gene;1683241;1684215;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1420;gene;1684871;1685641;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1421;gene;1685682;1685894;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1422;gene;1686093;1686578;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1423;gene;1686942;1687403;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1424;gene;1687472;1687846;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1425;gene;1687864;1689150;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1426;gene;1689137;1689664;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1427;gene;1689717;1690310;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;mop;gene;1690957;1691166;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1429;gene;1691322;1691573;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;fdxH;gene;1691689;1691988;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hesB;gene;1692173;1692544;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hesA;gene;1692616;1693374;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifW;gene;1693430;1693747;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1434;gene;1693744;1693959;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1435;gene;1694056;1694532;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifX;gene;1694529;1694942;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifN;gene;1695055;1696389;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifE;gene;1696389;1697831;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1439;gene;1698139;1698465;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifK;gene;1698743;1700281;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifD;gene;1711902;1713263;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifD;gene;1700481;1700612;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;xisA;gene;1700741;1702159;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1443;gene;1702353;1703375;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1444;gene;1703675;1704235;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all1445;gene;1704263;1704583;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl1446;gene;1704659;1704829;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1447;gene;1704898;1705728;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1448;gene;1705991;1707145;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1449;gene;1707507;1708085;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr1450;gene;1708114;1709493;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1451;gene;1710652;1710933;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr1452;gene;1710960;1711163;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;adx;gene;1711190;1711420;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifH;gene;1713396;1714283;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifU;gene;1714501;1715403;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nifS;gene;1715535;1716737;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;fdxN;gene;1776225;1776518;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;fdxN;gene;1716740;1716796;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;xisF;gene;1716847;1718391;1;#4682B4;NA;NA;NA;bold.italic;1
