Replicon;gene;type;start;end;orientation;color;lane;from;to;subcolor;label_type
chromosome;braG;gene;2708257;2709006;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;proA;gene;2709084;2710385;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0372;gene;2710511;2711107;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl0738;gene;2711419;2711637;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0371;gene;2711740;2713305;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;carB;gene;2713371;2716688;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0369;gene;2716735;2717163;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pyrR;gene;2717177;2717713;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;folE;gene;2718050;2718754;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0427;gene;2718963;2720213;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0189;gene;2720250;2720702;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0188;gene;2720729;2722234;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;lytB;gene;2722431;2724038;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0192;gene;2724075;2724419;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0193;gene;2724648;2725103;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rpiA;gene;2725326;2726033;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0195;gene;2726089;2726640;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0196;gene;2726676;2727059;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0197;gene;2727047;2728708;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0185;gene;2728812;2730071;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0199;gene;2730649;2731563;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rpoD;gene;2731560;2732774;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hdrB;gene;2733081;2733986;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl0353;gene;2734030;2734323;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0183;gene;2734522;2735301;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl0352;gene;2735422;2735598;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0182;gene;2735806;2737791;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0181;gene;2737929;2738552;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl0350;gene;2738712;2738915;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0180;gene;2739149;2740654;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0204;gene;2740911;2741327;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gltX;gene;2741674;2743125;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0207;gene;2743295;2744917;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0208;gene;2744987;2745766;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ftrV;gene;2745934;2746161;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0209;gene;2746288;2747334;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0210;gene;2747604;2748857;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr0332;gene;2748946;2749158;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0211;gene;2749230;2750441;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl0331;gene;2750577;2750816;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;metH;gene;2751026;2754613;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr0336;gene;2754850;2755086;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0178;gene;2755703;2759662;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0888;gene;2759808;2760380;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1513;gene;2760435;2760632;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0887;gene;2760689;2762029;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0886;gene;2762114;2762953;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0895;gene;2763170;2763733;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0896;gene;2763867;2765252;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0897;gene;2765554;2768766;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;nirA;gene;2769125;2770633;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cynS;gene;2770857;2771306;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;moeA;gene;2771322;2772494;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;moaA;gene;2772470;2773453;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;moaC;gene;2773454;2774497;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1527;gene;2774481;2774726;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;moaE;gene;2774732;2775169;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1528;gene;2775324;2775608;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0904;gene;2775767;2777296;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;bchE;gene;2777447;2778946;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psbB;gene;2779510;2781033;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0907;gene;2781403;2784447;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0909;gene;2784503;2785855;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0912;gene;2785941;2786717;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0913;gene;2786798;2788417;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0914;gene;2788450;2790246;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0915;gene;2791074;2791526;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;bioF;gene;2791688;2793001;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;bioF;tRNA;2791709;2791748;1;#FFFFFF;2;NA;NA;NA;bold
chromosome;map;gene;2793159;2793920;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0919;gene;2793926;2794381;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0920;gene;2794431;2794880;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;panD;gene;2794938;2795375;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;citH;gene;2795426;2796400;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1690;gene;2796438;2796656;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0921;gene;2797039;2797425;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pth;gene;2797422;2798006;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0923;gene;2798072;2798410;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0924;gene;2798613;2799473;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;natB;gene;2799650;2801014;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0556;gene;2801140;2803035;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;map;gene;2803366;2804283;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ftrC;gene;2804228;2804584;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0553;gene;2804655;2805692;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0552;gene;2805608;2806114;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0565;gene;2806082;2807059;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0550;gene;2807211;2808932;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0549;gene;2809055;2809804;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0569;gene;2810100;2811593;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0547;gene;2811628;2812290;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0546;gene;2812385;2812720;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0545;gene;2812914;2813636;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0544;gene;2813654;2814655;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0572;gene;2815069;2815509;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0543;gene;2815567;2816013;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1046;gene;2816066;2816320;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0573;gene;2816517;2816960;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sgl0001;gene;2816991;2817110;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1045;gene;2817226;2817453;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cyp;gene;2817862;2819196;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0575;gene;2819323;2819877;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;acs;gene;2819894;2821855;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0579;gene;2822101;2822454;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;desC;gene;2822579;2823535;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0580;gene;2823646;2824893;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0581;gene;2825023;2825355;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0582;gene;2825331;2825711;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0540;gene;2825718;2826641;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0539;gene;2826754;2827947;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0583;gene;2828140;2829072;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0825;gene;2829098;2831011;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rpl33;gene;2831106;2831303;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rps18;gene;2831400;2831615;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;alr;gene;2831881;2833083;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0829;gene;2833378;2835867;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0834;gene;2835816;2837510;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0833;gene;2837795;2838910;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0832;gene;2838924;2839379;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1407;gene;2839689;2839904;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;dnaB;gene;2839957;2842575;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;moxR;gene;2842772;2843683;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbB;gene;2843714;2844742;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1552;gene;2844809;2845072;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;fus;gene;2845180;2847189;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;purM;gene;2847323;2848348;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rapQ;gene;2848345;2848983;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hemH;gene;2849096;2850259;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;nylA;gene;2850331;2851851;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0827;gene;2851854;2853344;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0841;gene;2853611;2854486;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0842;gene;2854916;2856130;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pcnB;gene;2856160;2857410;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf34;gene;2857507;2857755;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ndhF;gene;2857874;2859919;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1533;gene;2860071;2860289;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0845;gene;2860500;2861072;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sdhB;gene;2861101;2861838;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0822;gene;2862005;2862394;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0846;gene;2862558;2863031;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0821;gene;2863093;2866923;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;kdtB;gene;2867372;2867851;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0848;gene;2867917;2868750;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gidB;gene;2868767;2869561;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0073;gene;2869752;2870699;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0088;gene;2870696;2871418;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf24;gene;2871674;2873116;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf16;gene;2873258;2874028;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0076;gene;2874164;2875525;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;nifS;gene;2875593;2876855;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0086;gene;2876845;2878035;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0085;gene;2878078;2879289;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hisB;gene;2879286;2879771;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gmhA;gene;2879965;2880549;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0078;gene;2880766;2881155;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gspE;gene;2881378;2883819;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0082;gene;2883920;2884276;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rnhA;gene;2884357;2884839;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0081;gene;2885022;2885810;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0082;gene;2886182;2887513;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;deaD;gene;2887644;2889122;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;argC;gene;2889265;2890320;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hisH;gene;2890566;2891198;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;thrS;gene;2891201;2893012;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0086;gene;2893184;2894779;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;crtO;gene;2894946;2896574;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;erg6;gene;2896657;2897610;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ppd;gene;2897634;2898653;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0091;gene;2898710;2900080;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0092;gene;2900089;2900862;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;dnaJ;gene;2900980;2901978;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0095;gene;2902007;2902669;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0096;gene;2902831;2904501;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0498;gene;2904531;2905235;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0489;gene;2905482;2906510;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hisB;gene;2906797;2907429;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0488;gene;2907447;2908058;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0487;gene;2908175;2909383;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0486;gene;2909493;2909801;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0485;gene;2909975;2910874;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0484;gene;2911122;2911859;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cobW;gene;2911990;2913048;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0503;gene;2913111;2914124;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0505;gene;2914134;2914706;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pcr;gene;2914828;2915796;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0482;gene;2915853;2917076;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0481;gene;2916997;2917464;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0480;gene;2917536;2918774;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0509;gene;2918957;2919574;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0510;gene;2919706;2921223;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr0871;gene;2921446;2921604;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0511;gene;2921660;2922439;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0479;gene;2922907;2923359;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0478;gene;2923356;2923799;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0477;gene;2923803;2924567;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0513;gene;2924779;2925819;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0514;gene;2925899;2926786;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0516;gene;2926783;2927283;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0474;gene;2927280;2929700;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0473;gene;2929703;2930755;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0517;gene;2930768;2931382;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;abfB;gene;2931476;2932009;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0519;gene;2932211;2932513;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;purL;gene;2932510;2933184;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0521;gene;2933159;2934172;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0522;gene;2934430;2935320;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0471;gene;2935471;2937525;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0470;gene;2937748;2938308;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;prsA;gene;2938630;2939631;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0523;gene;2939802;2940515;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;queA;gene;2940566;2941666;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0597;gene;2941756;2942883;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0596;gene;2943000;2943734;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0595;gene;2943770;2944201;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0594;gene;2944272;2944889;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;glk;gene;2945070;2946137;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0615;gene;2946344;2948086;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0616;gene;2948563;2949819;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1038;gene;2950107;2950343;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0617;gene;2951099;2952454;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0590;gene;2952561;2954255;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cbiP;gene;2954506;2956089;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0619;gene;2956107;2957153;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1041;gene;2957125;2957364;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0588;gene;2957479;2957940;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pykF;gene;2958036;2959487;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0586;gene;2959530;2960756;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;trxA;gene;2961120;2961443;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0585;gene;2961619;2962647;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf36;gene;2962706;2963227;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0624;gene;2963397;2964512;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0625;gene;2964570;2966033;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;aroH;gene;2966154;2966537;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0626;gene;2966735;2967931;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0099;gene;2968169;2969188;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;amt1;gene;2969677;2971200;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;eda;gene;2971475;2972095;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0103;gene;2972215;2973222;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0104;gene;2973268;2975703;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0103;gene;2975741;2977003;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0102;gene;2977086;2978162;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0105;gene;2978508;2979896;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0106;gene;2979896;2980600;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0101;gene;2980659;2980967;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ama;gene;2981009;2982190;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cbiE;gene;2982289;2983566;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0098;gene;2983695;2984747;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0108;gene;2984985;2986241;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0109;gene;2986238;2987194;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0096;gene;2987263;2988609;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0095;gene;2988807;2990510;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0094;gene;2990525;2991898;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0110;gene;2992055;2992690;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0111;gene;2992802;2993323;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0112;gene;2993505;2994062;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0114;gene;2994185;2995717;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0115;gene;2995908;2996633;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0116;gene;2996695;2997441;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl0172;gene;2997811;2998080;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0092;gene;2998239;2998925;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;thiC;gene;2999181;3000560;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;brkB;gene;3000786;3001742;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0120;gene;3002075;3002797;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0121;gene;3002966;3004453;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ppk;gene;3004454;3006640;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;minE;gene;3007280;3007573;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;minD;gene;3007631;3008431;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;minC;gene;3008508;3009251;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;fraH;gene;3009463;3010095;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0299;gene;3010157;3010864;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0300;gene;3010840;3011424;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ppsA;gene;3011672;3014128;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0302;gene;3014390;3016696;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0303;gene;3017183;3018151;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0304;gene;3018204;3019214;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0305;gene;3019261;3019890;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0306;gene;3020301;3021821;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0286;gene;3021893;3022408;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0284;gene;3022532;3024271;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0283;gene;3024508;3025746;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0309;gene;3026236;3027657;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0282;gene;3028501;3029481;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0281;gene;3029483;3030655;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0280;gene;3030725;3031828;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0311;gene;3032496;3034775;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0312;gene;3034783;3035412;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0313;gene;3035634;3036191;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0314;gene;3036234;3037064;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0315;gene;3037310;3038044;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0316;gene;3038375;3039166;1;#FFFFFF;2;NA;NA;NA;bold.italic
